"movie_id","title","content_type","genre_primary","genre_secondary","release_year","duration_minutes","rating","language","country_of_origin","imdb_rating","production_budget","box_office_revenue","number_of_seasons","number_of_episodes","is_netflix_original","added_to_platform","content_warning","budget_missing","revenue_missing"
"movie_0928","little dream","TV Series","Horror","",2008,54,"PG","Spanish","USA",5.9,0,0,5,131,FALSE,2023-12-13,FALSE,1,1
"movie_0929","fire king","Movie","Adventure","",2001,144,"G","English","USA",6.4,6055248,54612,0,0,FALSE,2023-01-26,FALSE,0,0
"movie_0930","dark day","Limited Series","Animation","History",1991,18,"TV-14","English","Canada",5.8,0,0,8,99,FALSE,2025-04-30,FALSE,1,1
"movie_0931","family king","Movie","War","",2011,91,"TV-Y","English","USA",4.2,6878404,99312954.4,0,0,FALSE,2020-08-12,FALSE,0,0
"movie_0932","hero empire","Limited Series","Sci-Fi","Adventure",1992,63,"NC-17","English","USA",9,0,0,6,46,FALSE,2021-04-22,FALSE,1,1
"movie_0933","princess family","Movie","Horror","",2014,136,"TV-PG","Hindi","USA",7.5,1750334,8461465,0,0,FALSE,2023-01-06,FALSE,0,0
"movie_0934","kingdom house","TV Series","Comedy","",2018,23,"TV-G","English","Canada",6.8,0,0,2,22,TRUE,2021-03-02,TRUE,1,1
"movie_0935","day adventure","Movie","Thriller","",2003,122,"TV-PG","French","USA",4.6,0,0,0,0,TRUE,2021-10-31,FALSE,1,1
"movie_0936","quest empire","Movie","Family","Crime",2019,85,"G","English","USA",3.7,0,212795,0,0,FALSE,2024-12-04,TRUE,1,1
"movie_0937","journey house","Movie","History","",2010,108,"TV-Y7","English","USA",0.6,19244906.2,0,0,0,FALSE,2020-11-26,FALSE,0,0
"movie_0938","old house","Movie","Crime","War",1995,116,"R","English","USA",1.7,6877911,65073829,0,0,TRUE,2021-04-05,TRUE,0,0
"movie_0939","dragon war","TV Series","Crime","",2000,66,"TV-Y7","English","Canada",6.2,0,0,10,117,FALSE,2021-07-08,FALSE,1,1
"movie_0940","fire warrior","Limited Series","Documentary","",2016,69,"TV-PG","English","USA",7.5,0,0,1,146,FALSE,2020-11-15,FALSE,1,1
"movie_0941","a mystery","Movie","War","",2023,117,"TV-PG","Spanish","Germany",5.6,0,31526910,0,0,FALSE,2025-05-01,FALSE,1,1
"movie_0942","king legend","Stand-up Comedy","Mystery","",1999,98,"TV-14","English","Canada",5.9,0,0,1,12,TRUE,2022-12-31,TRUE,1,1
"movie_0943","dream adventure","TV Series","Music","",2021,49,"TV-MA","English","Japan",9.4,0,0,14,52,TRUE,2022-12-04,FALSE,1,1
"movie_0944","dark love","Movie","Sci-Fi","Animation",1990,103,"G","English","Japan",8.3,755027,121486,0,0,FALSE,2023-07-21,FALSE,0,0
"movie_0945","secret ice","Documentary","Sport","Sci-Fi",2010,97,"TV-Y7","English","USA",6.6,0,0,1,12,TRUE,2023-04-30,FALSE,1,1
"movie_0946","quest warrior","Movie","Comedy","Action",2001,83,"G","English","France",6.5,10571426,2106307,0,0,FALSE,2023-09-28,FALSE,0,0
"movie_0947","secret mission","Movie","Biography","",1999,84,"PG-13","Spanish","USA",9.3,7872425,5076773,0,0,FALSE,2023-04-23,FALSE,0,0
"movie_0948","little night","TV Series","History","",2015,52,"TV-Y","English","USA",6.8,0,0,1,164,TRUE,2022-11-15,FALSE,1,1
"movie_0949","warrior adventure","Movie","History","Adventure",2006,106,"G","Italian","USA",6,10082632,2344323,0,0,FALSE,2023-10-16,TRUE,0,0
"movie_0950","war day","TV Series","Thriller","",2000,55,"TV-14","Korean","USA",6.1,0,0,11,184,FALSE,2024-03-30,FALSE,1,1
"movie_0951","big house","TV Series","Horror","",2020,38,"G","English","USA",6.7,0,0,6,72,TRUE,2020-09-20,FALSE,1,1
"movie_0952","queen day","Movie","Western","Music",2009,121,"PG","English","USA",8.8,9065794,0,0,0,FALSE,2023-07-21,FALSE,0,0
"movie_0953","bright love","Documentary","Drama","Western",1999,108,"TV-G","Spanish","South Korea",5,0,0,1,12,FALSE,2020-11-27,FALSE,1,1
"movie_0954","mission adventure","Movie","Comedy","",2020,151,"PG","German","USA",5.6,479995,31220059,0,0,TRUE,2020-10-20,FALSE,0,0
"movie_0955","queen empire","Movie","Fantasy","",2022,87,"PG-13","Spanish","USA",7.2,0,0,0,0,TRUE,2022-03-03,FALSE,1,1
"movie_0956","a love","Stand-up Comedy","Adventure","",2001,97,"G","English","USA",8.4,0,0,1,12,FALSE,2023-01-20,FALSE,1,1
"movie_0957","storm love","Documentary","Sci-Fi","Family",2024,102,"TV-14","Italian","Canada",6.3,0,0,1,12,TRUE,2021-05-24,FALSE,1,1
"movie_0958","story warrior","Movie","Thriller","",2022,104,"G","English","USA",9.1,7640901,8187582,0,0,FALSE,2021-05-19,FALSE,0,0
"movie_0959","a dragon","TV Series","Animation","",2016,51,"R","French","USA",8.9,0,0,14,17,TRUE,2023-05-11,FALSE,1,1
"movie_0960","quest quest","TV Series","Animation","",2015,29,"PG-13","English","Canada",7,0,0,3,46,TRUE,2022-02-23,TRUE,1,1
"movie_0961","story mystery","Movie","Fantasy","",2014,115,"TV-Y7","Spanish","South Korea",7.3,0,99312954.4,0,0,TRUE,2025-04-30,FALSE,1,1
"movie_0962","city ice","TV Series","History","",2018,45,"TV-PG","English","USA",6.8,0,0,9,196.96,FALSE,2022-05-03,TRUE,1,1
"movie_0963","war dream","Limited Series","Sci-Fi","",1998,24,"NC-17","English","USA",6.7,0,0,11,30,TRUE,2025-05-18,FALSE,1,1
"movie_0964","journey empire","TV Series","Crime","Documentary",1992,58,"TV-Y","English","UK",7.1,0,0,4,18,TRUE,2022-11-22,FALSE,1,1
"movie_0965","empire legend","Movie","Sport","Western",1997,29,"PG-13","Spanish","Canada",3.5,1437629,5514939,0,0,FALSE,2020-08-06,FALSE,0,0
"movie_0966","a adventure","Stand-up Comedy","Crime","",2024,70,"TV-G","English","USA",5.9,0,0,1,12,FALSE,2024-01-20,FALSE,1,1
"movie_0967","our adventure","TV Series","Adventure","",2017,66,"TV-G","German","USA",7,0,0,11,107,FALSE,2025-04-20,FALSE,1,1
"movie_0968","first queen","TV Series","Fantasy","",1996,46,"NC-17","English","USA",5.8,0,0,9,14,FALSE,2024-03-16,FALSE,1,1
"movie_0969","adventure story","Movie","Crime","Music",1993,131,"TV-MA","English","India",6.1,1905142,389765,0,0,FALSE,2022-01-30,FALSE,0,0
"movie_0970","house king","TV Series","Biography","",2005,52,"PG","Spanish","USA",4.6,0,0,7,159,FALSE,2021-12-21,TRUE,1,1
"movie_0971","warrior empire","TV Series","Romance","",1998,48,"NC-17","German","Canada",6.3,0,0,9,107,FALSE,2022-04-21,FALSE,1,1
"movie_0972","bright mystery","Stand-up Comedy","Sport","",1995,54,"PG-13","Spanish","USA",6.8,0,0,1,12,FALSE,2024-12-02,FALSE,1,1
"movie_0973","dark kingdom","TV Series","Romance","",2001,66,"R","German","USA",6.2,0,0,3,133,TRUE,2022-10-03,FALSE,1,1
"movie_0974","queen storm","TV Series","Crime","Drama",2002,50,"TV-14","English","Germany",5.8,0,0,1,11,FALSE,2024-06-28,FALSE,1,1
"movie_0975","quest war","Movie","History","Adventure",2013,101,"TV-MA","French","USA",5.5,12437786,99312954.4,0,0,FALSE,2022-11-14,FALSE,0,0
"movie_0976","dragon journey","Movie","Adventure","Documentary",2015,111,"G","Hindi","Japan",7.3,19244906.2,2099413,0,0,FALSE,2022-09-16,FALSE,0,0
"movie_0977","little secret","Movie","Family","Romance",2021,131,"TV-PG","English","Germany",0.5,1815186,2039126,0,0,FALSE,2021-06-12,FALSE,0,0
"movie_0978","city night","Movie","Romance","Music",2017,93,"PG-13","Korean","UK",8.5,1669938,5999880,0,0,TRUE,2022-03-23,TRUE,0,0
"movie_0979","story legend","Movie","War","",2017,110,"R","French","USA",7.6,2371950,0,0,0,FALSE,2023-10-03,FALSE,0,0
"movie_0980","war battle","TV Series","Adventure","Biography",1966,17,"TV-MA","Spanish","USA",8,0,0,13,166,FALSE,2024-03-11,FALSE,1,1
"movie_0981","first dragon","Movie","Biography","",2008,90,"TV-14","English","India",5.4,0,99312954.4,0,0,TRUE,2025-02-07,FALSE,1,1
"movie_0982","storm dream","Movie","Horror","",1998,99,"TV-PG","Japanese","Japan",9.2,9850569,8806633,0,0,FALSE,2024-05-09,FALSE,0,0
"movie_0983","day legend","Movie","Action","Romance",2002,61,"R","Japanese","Canada",9.4,11539630,248879,0,0,FALSE,2022-03-13,FALSE,0,0
"movie_0984","family day","Stand-up Comedy","History","",2006,59,"G","English","Canada",5.8,0,0,1,12,FALSE,2024-09-24,TRUE,1,1
"movie_0985","queen night","Documentary","Sci-Fi","",2000,89,"TV-14","French","France",7.7,0,0,1,12,FALSE,2024-01-21,FALSE,1,1
"movie_0986","love day","TV Series","Horror","",2022,37,"NC-17","English","USA",8.5,0,0,10,153,FALSE,2023-03-26,FALSE,1,1
"movie_0987","phoenix storm","TV Series","Horror","Sci-Fi",2023,51,"TV-Y","English","USA",6.8,0,0,1,93,FALSE,2023-05-26,FALSE,1,1
"movie_0988","little journey","Stand-up Comedy","War","",2006,72,"R","English","Canada",1.6,0,0,1,12,TRUE,2024-01-09,FALSE,1,1
"movie_0989","empire family","Movie","Biography","Fantasy",2008,168,"TV-14","English","Canada",6.9,0,784225,0,0,FALSE,2025-07-15,FALSE,1,1
"movie_0990","big quest","Documentary","Mystery","",1997,28,"G","English","USA",3.4,0,0,1,12,FALSE,2025-04-20,FALSE,1,1
"movie_0991","last queen","Movie","Drama","",1992,76,"PG","Italian","USA",6.5,4303395,6895198,0,0,FALSE,2021-07-19,FALSE,0,0
"movie_0992","the love","Movie","Horror","Music",2018,57,"TV-14","English","USA",6.2,461832,0,0,0,FALSE,2022-12-15,FALSE,0,0
"movie_0993","old phoenix","Stand-up Comedy","Western","",2020,19,"PG","Spanish","Canada",3.7,0,0,1,12,FALSE,2025-05-08,FALSE,1,1
"movie_0994","battle queen","Movie","Mystery","",1990,119,"TV-14","German","USA",1.4,0,28637,0,0,FALSE,2024-02-22,TRUE,1,1
"movie_0995","big day","Movie","Horror","",2024,185,"TV-PG","Japanese","South Korea",7.9,436936,25050655,0,0,FALSE,2024-01-13,FALSE,0,0
"movie_0996","secret mission","TV Series","Sci-Fi","",1997,69,"NC-17","English","South Korea",6.4,0,0,2,24,FALSE,2021-05-28,TRUE,1,1
"movie_0997","house empire","TV Series","History","Biography",2024,21,"R","French","USA",7.1,0,0,11,124,FALSE,2024-02-29,FALSE,1,1
"movie_0998","day legend","Limited Series","Fantasy","",2013,69,"TV-14","English","USA",6,0,0,8,162,TRUE,2022-09-25,FALSE,1,1
"movie_0999","ice war","Movie","Crime","",1997,16,"TV-Y7","English","USA",7,19244906.2,139707,0,0,FALSE,2024-01-06,FALSE,0,0
"movie_1000","last night","TV Series","Sport","",1993,42,"NC-17","English","UK",4.6,0,0,10,25,FALSE,2021-09-02,FALSE,1,1
"movie_0305","legend house","Movie","Adventure","Fantasy",1984,113,"TV-MA","English","Japan",0.5,0,53455628,0,0,TRUE,2021-06-14,FALSE,1,1
"movie_0618","first kingdom","TV Series","War","Romance",2014,58,"NC-17","English","South Korea",0.5,0,0,1,152,FALSE,2024-05-30,FALSE,1,1
"movie_0452","family secret","Limited Series","Romance","",2024,56,"TV-Y7","French","USA",6.6,0,0,11,58,TRUE,2023-12-23,FALSE,1,1
"movie_0600","big adventure","TV Series","History","Fantasy",1992,40,"TV-Y","Korean","South Korea",5.1,0,0,14,173,FALSE,2022-12-08,FALSE,1,1
"movie_0625","day night","Movie","Documentary","",2003,105,"TV-Y","English","USA",0.5,0,0,0,0,FALSE,2021-10-13,FALSE,1,1
